App Id,App Name,Keyword,Brand,Volume,Difficulty,Chance,KEI,Results,Rank,Rank Status,Growth (Yesterday),Monthly Downloads,Maximum Reach,Conversion Rate,Relevancy Score
6449736460,Museland AI -AI Character Chat,poly ai,true,79,48,75,100,217,9,ranked,0,2140,1366090,0.16,null
6449736460,Museland AI -AI Character Chat,poly aı,false,79,4,73,100,216,15,ranked,-1,3201,1360037,0.24,null
6449736460,Museland AI -AI Character Chat,character ai,true,76,52,41,65,227,13,ranked,0,0,890135,0,null
6449736460,Museland AI -AI Character Chat,chai,true,75,42,51,75,198,42,ranked,0,0,793441,0,null
6449736460,Museland AI -AI Character Chat,ai,false,74,81,17,39,229,28,ranked,0,0,691780,0,null
6449736460,Museland AI -AI Character Chat,c ai,true,72,46,47,69,232,18,ranked,0,0,521512,0,null
6449736460,Museland AI -AI Character Chat,talkie,true,70,47,91,100,215,3,ranked,0,3600,411528,0.87,null
6449736460,Museland AI -AI Character Chat,cai,true,70,47,46,66,226,17,ranked,0,0,401114,0,null
6449736460,Museland AI -AI Character Chat,polybuzz,true,69,57,36,56,26,13,ranked,1,376,354063,0.11,null
6449736460,Museland AI -AI Character Chat,poly,true,68,54,39,58,228,70,ranked,6,0,304395,0,null
6449736460,Museland AI -AI Character Chat,ai chat,false,62,68,26,42,224,13,ranked,0,531,132945,0.4,null
6449736460,Museland AI -AI Character Chat,spicy chat ai,false,62,42,51,66,182,21,ranked,0,201,141162,0.14,null
6449736460,Museland AI -AI Character Chat,ai fantasy,true,57,41,52,64,198,17,ranked,0,0,70631,0,null
6449736460,Museland AI -AI Character Chat,talkie ai,true,55,40,87,93,210,5,ranked,0,288,51139,0.56,null
6449736460,Museland AI -AI Character Chat,chat ai,false,54,76,20,33,223,31,ranked,-2,0,44948,0,null
6449736460,Museland AI -AI Character Chat,pollybuzz,true,53,61,75,81,26,9,ranked,0,89,40382,0.22,null
6449736460,Museland AI -AI Character Chat,talkie ai chat with character,false,52,23,69,75,194,13,ranked,-2,125,35275,0.35,null
6449736460,Museland AI -AI Character Chat,museland,true,49,26,100,99,38,1,ranked,0,8477,23023,36.82,null
6449736460,Museland AI -AI Character Chat,linky,true,49,37,92,92,155,3,ranked,0,163,22928,0.71,null
6449736460,Museland AI -AI Character Chat,ai boyfriend,false,47,43,100,97,197,1,ranked,0,1720,17668,9.74,null
6449736460,Museland AI -AI Character Chat,poly buzz ai,true,46,69,77,77,25,8,ranked,0,34,15627,0.22,null
6449736460,Museland AI -AI Character Chat,polyai,true,45,43,74,74,214,10,ranked,0,13,13588,0.1,null
6449736460,Museland AI -AI Character Chat,chat ai app,false,45,56,37,43,225,24,ranked,1,4,13766,0.03,null
6449736460,Museland AI -AI Character Chat,tiktok lemon8,false,45,86,14,24,78,71,ranked,0,3,14381,0.02,null
6449736460,Museland AI -AI Character Chat,ploy buzz,true,44,69,77,75,29,8,ranked,0,30,11727,0.26,null
6449736460,Museland AI -AI Character Chat,polly ai,true,44,44,77,75,218,9,ranked,0,15,11922,0.13,null
6449736460,Museland AI -AI Character Chat,spicychat ai,true,44,46,47,51,187,18,ranked,0,0,10989,0,null
6449736460,Museland AI -AI Character Chat,talki,true,43,45,93,87,223,3,ranked,0,78,10262,0.76,null
6449736460,Museland AI -AI Character Chat,polybuzz ai,true,42,69,77,74,24,8,ranked,0,17,9035,0.19,null
6449736460,Museland AI -AI Character Chat,chai ai,true,42,47,46,49,216,30,ranked,5,0,8787,0,null
6449736460,Museland AI -AI Character Chat,museland ai,true,40,27,100,90,29,1,ranked,0,2622,7120,36.83,null
6449736460,Museland AI -AI Character Chat,muse,false,40,23,98,88,219,2,ranked,0,477,6650,7.17,null
6449736460,Museland AI -AI Character Chat,soulplay,true,40,30,63,61,202,14,ranked,0,0,6790,0,null
6449736460,Museland AI -AI Character Chat,fantasy ai,false,40,36,57,56,203,34,ranked,0,0,7050,0,null
6449736460,Museland AI -AI Character Chat,xiaohongshu小红书,false,40,30,63,61,211,35,ranked,-1,2,6864,0.03,null
6449736460,Museland AI -AI Character Chat,linky ai,true,39,37,82,74,83,7,ranked,0,20,6054,0.33,null
6449736460,Museland AI -AI Character Chat,poly si,true,39,40,77,70,217,8,ranked,0,5,5673,0.09,null
6449736460,Museland AI -AI Character Chat,talkie soulful ai,true,39,35,58,56,141,15,ranked,0,1,6196,0.02,null
6449736460,Museland AI -AI Character Chat,soul talk,true,39,36,57,55,141,43,ranked,2,0,6067,0,null
6449736460,Museland AI -AI Character Chat,taki,true,38,37,75,68,221,8,ranked,0,14,5165,0.27,null
6449736460,Museland AI -AI Character Chat,小红书国际版,false,38,63,31,34,50,13,ranked,0,17,5234,0.32,null
6449736460,Museland AI -AI Character Chat,ai roleplay,false,38,43,50,48,212,23,ranked,0,2,5219,0.04,null
6449736460,Museland AI -AI Character Chat,al chat,false,37,56,77,68,224,8,ranked,0,32,4389,0.73,null
6449736460,Museland AI -AI Character Chat,talkie ai chat,true,37,60,33,35,211,20,ranked,0,1,4744,0.02,null
6449736460,Museland AI -AI Character Chat,spicy ai,false,37,39,54,50,205,27,ranked,0,0,4395,0,null
