App Id,App Name,Keyword,Brand,Volume,Difficulty,Chance,KEI,Results,Rank,Rank Status,Growth (Yesterday),Monthly Downloads,Maximum Reach,Conversion Rate,Relevancy Score
6471116525,Spicychat AI: Roleplay Chat,poly ai,true,79,48,92,100,217,3,ranked,0,11950,1366090,0.87,null
6471116525,Spicychat AI: Roleplay Chat,poly aı,false,79,4,73,100,216,54,ranked,-32,1728,1360037,0.13,null
6471116525,Spicychat AI: Roleplay Chat,character ai,true,76,52,92,100,227,3,ranked,0,6907,890135,0.78,null
6471116525,Spicychat AI: Roleplay Chat,chai,true,75,42,93,100,200,3,ranked,0,6815,793441,0.86,null
6471116525,Spicychat AI: Roleplay Chat,ai,false,74,82,80,100,228,7,ranked,0,6480,691780,0.94,null
6471116525,Spicychat AI: Roleplay Chat,aı,false,74,27,73,96,216,21,ranked,2,557,709300,0.08,null
6471116525,Spicychat AI: Roleplay Chat,c ai,true,72,45,87,100,232,4,ranked,0,3812,521512,0.73,null
6471116525,Spicychat AI: Roleplay Chat,cai,true,70,46,86,100,228,4,ranked,0,3033,401114,0.76,null
6471116525,Spicychat AI: Roleplay Chat,polybuzz,true,69,57,94,100,26,3,ranked,0,3537,354063,1,null
6471116525,Spicychat AI: Roleplay Chat,talkie,true,69,47,87,100,214,4,ranked,0,2422,359359,0.67,null
6471116525,Spicychat AI: Roleplay Chat,poly,true,68,54,94,100,228,2,ranked,0,3498,304395,1.15,null
6471116525,Spicychat AI: Roleplay Chat,spicy chat ai,false,62,42,99,100,182,1,ranked,0,25582,141162,18.12,null
6471116525,Spicychat AI: Roleplay Chat,ai chat,false,62,70,84,97,226,5,ranked,0,2572,132945,1.93,null
6471116525,Spicychat AI: Roleplay Chat,chat gpt free,true,59,55,64,76,241,86,ranked,-7,0,87172,0,null
6471116525,Spicychat AI: Roleplay Chat,ai fantasy,true,57,40,86,94,198,4,ranked,0,493,70631,0.7,null
6471116525,Spicychat AI: Roleplay Chat,chat ai,false,55,77,42,53,224,11,ranked,1,262,51473,0.51,null
6471116525,Spicychat AI: Roleplay Chat,talkie ai,true,55,40,73,81,211,14,ranked,0,12,51139,0.02,null
6471116525,Spicychat AI: Roleplay Chat,anonymous chat,true,54,22,73,80,209,71,ranked,1,0,47477,0,null
6471116525,Spicychat AI: Roleplay Chat,pollybuzz,true,53,61,96,99,26,2,ranked,0,379,40382,0.94,null
6471116525,Spicychat AI: Roleplay Chat,soultalk ai character chat,true,53,34,85,90,23,6,ranked,0,179,41548,0.43,null
6471116525,Spicychat AI: Roleplay Chat,talkie ai chat with character,false,52,27,73,78,194,54,ranked,-24,27,35275,0.08,null
6471116525,Spicychat AI: Roleplay Chat,crushon ai,true,51,44,100,100,229,1,ranked,0,10853,29478,36.82,null
6471116525,Spicychat AI: Roleplay Chat,character,true,51,40,73,78,225,81,ranked,-1,0,31117,0,null
6471116525,Spicychat AI: Roleplay Chat,spicy,false,50,18,100,100,219,1,ranked,0,4975,27450,18.12,null
6471116525,Spicychat AI: Roleplay Chat,bala ai,true,50,39,97,97,56,2,ranked,0,485,27352,1.77,null
6471116525,Spicychat AI: Roleplay Chat,ai girlfriend,false,50,14,73,77,181,34,ranked,0,0,28482,0,null
6471116525,Spicychat AI: Roleplay Chat,cau,false,49,45,94,94,231,3,ranked,1,616,23477,2.62,null
6471116525,Spicychat AI: Roleplay Chat,museland,true,49,26,94,94,38,3,ranked,1,175,23023,0.76,null
6471116525,Spicychat AI: Roleplay Chat,linky,true,49,37,80,82,153,7,ranked,0,50,22928,0.22,null
6471116525,Spicychat AI: Roleplay Chat,ai chat 18,false,48,16,96,95,202,2,ranked,0,188,20400,0.92,null
6471116525,Spicychat AI: Roleplay Chat,emochi,false,48,23,97,95,11,2,ranked,0,1436,20004,7.18,null
6471116525,Spicychat AI: Roleplay Chat,soultalk,true,48,36,86,86,27,4,ranked,1,83,20377,0.41,null
6471116525,Spicychat AI: Roleplay Chat,janitor ai,false,48,43,85,85,235,5,ranked,0,401,20842,1.92,null
6471116525,Spicychat AI: Roleplay Chat,hi ai,true,48,37,79,80,224,7,ranked,0,34,20600,0.17,null
6471116525,Spicychat AI: Roleplay Chat,bala,true,47,39,98,95,216,2,ranked,0,318,17645,1.8,null
6471116525,Spicychat AI: Roleplay Chat,ai boyfriend,false,47,42,73,74,198,12,ranked,0,80,17668,0.45,null
6471116525,Spicychat AI: Roleplay Chat,ia,false,47,62,57,61,239,87,ranked,-1,0,17802,0,null
